Fecha,Producto vendido,Cantidad (kg/unidades),Precio unitario ($),Total venta ($),Categoria,Año,Mes,Día
2025-10-03,Bife de cerdo,0.985,7250.903553,7142.14,Cerdo,2025,10,3
2025-10-03,Chorizo de cerdo,2.57,10500.0,26985.0,Achura,2025,10,3
2025-10-03,Chorizo mixto,0.765,10400.0,7956.0,Achura,2025,10,3
2025-10-03,Morcilla,1.52,8900.901316,13529.37,Achura,2025,10,3
2025-10-03,Pollo,2.565,3490.900585,8954.16,Pollo,2025,10,3
2025-10-03,Suprema,1.88,9590.904255,18030.9,Pollo,2025,10,3
2025-10-03,Paty Casero,0.425,11900.0,5057.5,Carne,2025,10,3
2025-10-03,Mila de pollo,4.205,8750.901308,36797.54,Elaborados,2025,10,3
2025-10-03,Pata y Muslo,1.235,3750.898785,4632.36,Pollo,2025,10,3
2025-10-03,Ojo de bife,1.375,19300.0,26537.5,Carne,2025,10,3
2025-10-03,Higado,3.805,2790.60184,10618.24,Achura,2025,10,3
2025-10-03,Bolsa,2.0,60.0,120.0,Almacen,2025,10,3
2025-10-03,Gen Unitario,11.0,9609.09,105700.0,Almacen,2025,10,3
2025-10-03,Gen Pesable,9.785,6761.75,66163.75,Otros,2025,10,3
2025-10-04,Asado,11.36,13900.0,157904.0,Carne,2025,10,4
2025-10-04,Vacio,0.835,16250.0,13568.75,Carne,2025,10,4
2025-10-04,Cuadrada,2.36,13490.0,31836.4,Carne,2025,10,4
2025-10-04,Tapa de asado,1.07,12100.0,12947.0,Carne,2025,10,4
2025-10-04,Matambre ,1.915,12500.0,23937.5,Carne,2025,10,4
2025-10-04,Bola de lomo,1.015,13250.0,13448.75,Carne,2025,10,4
2025-10-04,Nalga,2.6,16490.0,42874.0,Carne,2025,10,4
2025-10-04,Peceto,2.065,17690.0,36529.85,Carne,2025,10,4
2025-10-04,Colita de Cuadril,3.35,17600.0,58960.0,Carne,2025,10,4
2025-10-04,Paleta,0.955,11750.0,11221.25,Carne,2025,10,4
2025-10-04,Asado Americano,2.205,13690.0,30186.45,Carne,2025,10,4
2025-10-04,Lomo,1.515,19900.0,30148.5,Carne,2025,10,4
2025-10-04,Entraña,0.865,20500.0,17732.5,Carne,2025,10,4
2025-10-04,Bife Angosto,0.87,12490.0,10866.3,Carne,2025,10,4
2025-10-04,Picada comun,1.07,9350.906542,10005.47,Carne,2025,10,4
2025-10-04,Pechito de cerdo,2.46,7590.902439,18673.62,Cerdo,2025,10,4
2025-10-04,Matambrito de cerdo,3.705,14890.0,55167.45,Cerdo,2025,10,4
2025-10-04,Chorizo de cerdo,7.55,10500.0,79275.0,Achura,2025,10,4
2025-10-04,Chorizo mixto,0.23,10400.0,2392.0,Achura,2025,10,4
2025-10-04,Morcilla,2.17,8900.898618,19314.95,Achura,2025,10,4
2025-10-04,Salchicha parrillera,0.705,11900.0,8389.5,Achura,2025,10,4
2025-10-04,Chinchulin,3.98,5490.899497,21853.78,Achura,2025,10,4
2025-10-04,Riñon,4.41,4990.900227,22009.87,Achura,2025,10,4
2025-10-04,Suprema,4.525,9590.899448,43398.82,Pollo,2025,10,4
2025-10-04,Paty Casero,0.515,11900.0,6128.5,Pollo,2025,10,4
2025-10-04,Mila de pollo,5.355,8750.900093,46861.07,Elaborados,2025,10,4
2025-10-04,Pata y Muslo,1.0,3750.9,3750.9,Pollo,2025,10,4
2025-10-04,Oferta Pata y muslo,9.095,3335.901045,30340.02,Pollo,2025,10,4
2025-10-04,Ojo de bife,1.4,19300.0,27020.0,Carne,2025,10,4
2025-10-04,Molleja,4.08,20900.0,85272.0,Achura,2025,10,4
2025-10-04,Bolsa,1.0,60.0,60.0,Almacen,2025,10,4
2025-10-04,Pategras,0.98,26300.0,25774.0,Embutidos,2025,10,4
2025-10-04,Gen Unitario,22.0,11443.36,251754.0,Almacen,2025,10,4
2025-10-04,Gen Pesable,13.115,9788.33,128374.0,Otros,2025,10,4
2025-10-05,Asado,7.28,13900.0,101192.0,Carne,2025,10,5
2025-10-05,Vacio,9.545,16250.0,155106.25,Carne,2025,10,5
2025-10-05,Cuadrada,1.88,13490.0,25361.2,Carne,2025,10,5
2025-10-05,Tapa de nalga,1.385,12200.0,16897.0,Carne,2025,10,5
2025-10-05,Tapa de asado,1.015,12100.0,12281.5,Carne,2025,10,5
2025-10-05,Bola de lomo,1.115,13250.0,14773.75,Carne,2025,10,5
2025-10-05,Cuadril,3.2,13690.0,43808.0,Carne,2025,10,5
2025-10-05,Paleta,2.23,11750.0,26202.5,Carne,2025,10,5
2025-10-05,Bife de chorizo,1.475,18300.0,26992.5,Carne,2025,10,5
2025-10-05,Picada Especial,4.02,12100.0,48642.0,Carne,2025,10,5
2025-10-05,Matambrito de cerdo,1.52,14890.0,22632.8,Cerdo,2025,10,5
2025-10-05,Chorizo de cerdo,2.005,10500.0,21052.5,Achura,2025,10,5
